Keyword,Source,Author,Title,URL,Text,Published
immigration,The Wall Street Journal,"Kate O’Keeffe, Aruna Viswanatha",China Warns U.S. It May Detain Americans in Response to Prosecutions of Chinese Scholars - The Wall Street Journal,https://www.wsj.com/articles/china-warns-u-s-it-may-detain-americans-in-response-to-prosecutions-of-chinese-scholars-11602960959,Chinese government officials are warning their American counterparts they may detain U.S. nationals in China in response to the Justice Departments prosecution of Chinese military-affiliated scholars… [+6878 chars],2020-10-17T19:37:00Z
immigration,The Wall Street Journal,"Deepa Seetharaman, Emily Glazer",How Mark Zuckerberg Learned Politics,https://www.wsj.com/articles/how-mark-zuckerberg-learned-politics-11602853200,"For more than a decade as he built
Facebook Inc.
 FB 0.08%
into a global force, Mark Zuckerberg made it clear he didnt care for politics. Early advisers strained to hold his attention in briefings… [+17594 chars]",2020-10-16T15:30:02Z
immigration,The Wall Street Journal,,Cyber Daily: Europeans Hope for Better Ties With US on Data Privacy After Election | Iran Probed State Election Sites - The Wall Street Journal,https://www.wsj.com/articles/cyber-daily-europeans-hope-for-better-ties-with-u-s-on-data-privacy-after-election-iran-probed-state-election-sites-11604324201,Good day. European officials and privacy experts hope the U.S. presidential election opens the door to improving relations over data privacy that grew shaky in recent years after a series of court ch… [+4053 chars],2020-11-02T15:06:00Z
immigration,The Wall Street Journal,Patrick Thomas,International M.B.A. Students Look for Alternatives to U.S.,https://www.wsj.com/articles/international-m-b-a-students-look-for-alternatives-to-u-s-11604485806,"With fewer international students entering many of the top M.B.A. programs in the U.S. this fall, some of their overseas competitors are getting a boost.
International M.B.A. programs, especially th… [+337 chars]",2020-11-04T10:58:44Z
immigration,The Wall Street Journal,,"Europe, Asia and Latin America: How Biden’s Foreign Policy Could Impact U.S. Allies",https://www.wsj.com/video/europe-asia-and-latin-america-how-bidens-foreign-policy-could-impact-us-allies/A4AD71FF-A171-4695-9512-B821A75CBD4D.html,"Europe, Asia and Latin America: How Bidens Foreign Policy Could Impact U.S. Allies
11/13/2020When it comes to president-elect Joe Bidens foreign policy in Asia, Europe and Latin America, he is likel… [+222 chars]",2020-11-13T13:29:49Z
immigration,The Wall Street Journal,The Wall Street Journal,China warns Americans could be arrested over DOJ prosecution of Chinese scholars: report,https://www.wsj.com/articles/china-warns-u-s-it-may-detain-americans-in-response-to-prosecutions-of-chinese-scholars-11602960959?mod=hp_lead_pos1,Chinese government officials are warning their American counterparts they may detain U.S. nationals in China in response to the Justice Department’s prosecution of Chinese military-affiliated scholar… [+1670 chars],2020-10-18T15:44:28Z
immigration,The Wall Street Journal,Chip Cutter,Expensify CEO Urges Customers to Vote Against Trump,https://www.wsj.com/articles/expensify-ceo-urges-customers-to-vote-against-trump-11603489825,Most companies are trying to avoid getting enmeshed in presidential politics this election season. Not software company Expensify.The San Francisco-based startup plunged into the political deep end T… [+4866 chars],2020-10-23T22:12:24Z
immigration,USA Today,"AP Domestic, AP","DHS: 'Operation Rise' adds cites, make more arrest",https://www.usatoday.com/videos/news/nation/2020/10/16/dhs-operation-rise-adds-cites-make-more-arrest/3682165001/,,2020-10-16T19:07:16Z
immigration,USA Today,"USA TODAY, McKenzie Sadeghi, USA TODAY",Fact check: Trump did not mean actual 'coyotes' take children across the border,https://www.usatoday.com/story/news/factcheck/2020/10/24/fact-check-trumps-coyote-remark-debate-taken-out-context/6008809002/,"President Trump defended his administration's child separation and immigration policies during the final 2020 presidential debate.
USA TODAY
The claim: Trump said actual 'coyotes' are taking childr… [+5327 chars]",2020-10-24T13:47:06Z
immigration,USA Today,"Arizona Republic, Daniel Gonzalez, Arizona Republic",Who is the 'Latino voter?' 2020 election reflected a diverse bloc that varies region to region,https://www.usatoday.com/story/news/politics/elections/2020/11/15/2020-election-showed-latino-voters-diverse-bloc-vary-region-to-region/6306128002/,"Ana Paula Cortes and Claudia Montijo share a common cultural background.
Both are Latina women of Mexican descent. Both are in their 20s. And both are professionals. Cortes is a freelance writer in … [+9688 chars]",2020-11-15T22:34:30Z
immigration,USA Today,"USA TODAY, Deborah Barfield Berry, Alan Gomez, Rick Jervis and Marco della Cava, USA TODAY","Black, Latino Americans flock to polls amid deadly, difficult year for brown and Black people",https://www.usatoday.com/story/news/nation/2020/11/03/how-black-latino-voters-vote-could-decide-who-new-president/6129556002/,"Black voters on both sides of the aisle say the civility and inclusivity of the two presidential candidates is on their minds as they prepare to head to the polls before Election Day. (Oct. 23)
AP D… [+13453 chars]",2020-11-03T16:22:50Z
immigration,USA Today,"USA TODAY, Rebecca Morin and Jeanine Santucci, USA TODAY","'Learning to live' with COVID-19, Bidencare and other top moments from the final presidential debate",https://www.usatoday.com/story/news/politics/elections/2020/10/22/presidential-debate-top-moments-joe-biden-donald-trump-spar-issues/3710314001/,"If you were worried Thursday's debate was going to be a repeat of September's master class in interruption, you might have been pleasantly surprised. For most of the night. 
President Donald Trump a… [+11496 chars]",2020-10-23T02:45:10Z
immigration,USA Today,"USA TODAY, Adrianna Rodriguez, USA TODAY",'A stain on our country': ICE efforts to stop COVID-19 spread fail to protect immigrant detainees from the virus,https://www.usatoday.com/story/news/health/2020/11/11/covid-ice-detainee-case-rate-higher-than-general-us-study/6220333002/,"Despite efforts the U.S. Immigration and Customs Enforcement says it has implemented to prevent spread of COVID-19 in detention facilities, detainees are still infected at a much higher rate than the… [+5758 chars]",2020-11-11T11:01:27Z
immigration,USA Today,"USA TODAY, Marco della Cava, USA TODAY","'These are tears of joy': Americans honk horns, dance in the streets as Joe Biden and Kamala Harris claim victory in a deeply divided nation",https://www.usatoday.com/story/news/nation/2020/11/07/joe-biden-wins-presidency-america-still-divided-celebrations/6176161002/,"Joe Biden won key several battleground states like Michigan and Wisconsin.
USA TODAY
In New York, car horns and shouts of joy permeated the air as news spread that Democratic nominee and former Vic… [+13585 chars]",2020-11-07T17:51:20Z
immigration,USA Today,"USA TODAY, Erin Richards, USA TODAY","Reading scores drop, math scores low. Will high school seniors be ready for graduation?",https://www.usatoday.com/story/news/education/2020/10/27/reading-level-math-test-scores-high-school-seniors/3746305001/,"A high school junior shares a glimpse of what digital learning is like during the coronavirus pandemic.
USA TODAY
American high schoolers are approaching graduation with less of a grasp on reading … [+6511 chars]",2020-10-28T04:21:36Z
immigration,USA Today,"USA TODAY, Chelsey Cox, USA TODAY","Debate fact check: Where Trump, Biden claims land on COVID-19, fracking, race, more",https://www.usatoday.com/story/news/factcheck/2020/10/23/presidential-debate-fact-check-biden-trump-claims-covid-19-fracking-race/3736199001/,"President Donald Trump and Democratic challenger Joe Biden clashed on race relations during Thursday's debate. Biden said Trump ""pours fuel on every racist fire"" and noted that at his last debate the… [+8542 chars]",2020-10-23T14:46:52Z
immigration,USA Today,"USA TODAY, Norman Ornstein, Opinion contributor","Donald Trump has lost to Joe Biden, what's next? The presidential transition from hell.",https://www.usatoday.com/story/opinion/2020/11/08/trump-loss-biden-win-transition-new-national-nightmare-column/6202290002/,"We're in for a parade of horrors during Trump's remaining time in power. Change is coming, but along the way, fasten seatbelts for severe turbulence.
Our long national nightmare, the Trump presidenc… [+8807 chars]",2020-11-08T10:00:14Z
immigration,USA Today,"USA TODAY, Brett Murphy and Letitia Stein, USA TODAY",The CDC chief lost his way during COVID-19. Now his agency is in the balance.,https://www.usatoday.com/in-depth/news/investigations/2020/11/11/covid-19-cdc-director-buckled-politics-tarnishing-agency/3755324001/,"Dr. Robert Redfield, eyes closed and searching for words, explained to Congress why the health agency he leads had softened coronavirus protections for slaughterhouse workers.
The White House, meatp… [+32331 chars]",2020-11-11T11:02:04Z
immigration,USA Today,"USA TODAY, Camille Caldera, USA TODAY",Fact check: No proof of alleged voter fraud scheme or connection to Rep. Ilhan Omar,https://www.usatoday.com/story/news/factcheck/2020/10/16/fact-check-project-veritas-no-proof-voter-fraud-scheme-link-ilhan-omar/3584614001/,"Democratic Rep. Ilhan Omar, is fighting to keep her seat in Minnesota's 5th Congressional District on Tuesday. She faces a challenge from Antone Melton-Meaux, a Black lawyer and mediator. (Aug. 11)
… [+11403 chars]",2020-10-16T17:57:28Z
immigration,USA Today,"AP Domestic, AP","Latino voters discuss immigration system, reform",https://www.usatoday.com/videos/news/nation/2020/11/03/latino-voters-discuss-immigration-system-reform/6142937002/,,2020-11-03T18:11:47Z
immigration,USA Today,"USA TODAY, Jennifer Horn, Opinion contributor","Former New Hampshire GOP chair: My fellow Republicans, Trump does not deserve your loyalty",https://www.usatoday.com/story/opinion/voices/2020/10/16/republicans-should-have-stopped-trump-2016-ex-state-gop-chair-column/3665008001/,"Where is the responsible governance, the individual liberty, equal justice and opportunity for all? I ask my Republican friends: Is this your party?
I write this in the hope that Americans who still… [+17782 chars]",2020-10-16T07:15:01Z
immigration,USA Today,"USA TODAY, Kim Hjelmgaard, Deirdre Shesgreen, Claire Thornton and Michael Collins, USA TODAY","Biden vs. Trump: You saw them in town halls, how do they differ on allies and adversaries?",https://www.usatoday.com/story/news/world/2020/10/16/if-joe-biden-wins-election-2020-he-undo-trump-foreign-policy/5793763002/,"Nearly 500 retired generals, admirals and senior civilian national security officials endorse Joe Biden and blast President Donald Trump.
USA TODAY
President Donald Trump has alienated U.S. allies … [+23922 chars]",2020-10-16T11:41:40Z
immigration,USA Today,"USA TODAY, Alan Gomez and Daniel Gonzalez, USA TODAY","Biden might need years to reverse Trump's immigration policies on DACA, asylum, family separation, ICE raids, private detention and more",https://www.usatoday.com/story/news/nation/2020/11/12/how-biden-reverse-trump-immigration-policies/6228892002/,"Former vice president Joe Biden says hes ashamed of Trumps immigration policy that led to a national scandal over the separation of migrant children and parents at the border.
Family separations. Th… [+34557 chars]",2020-11-13T00:10:46Z
immigration,USA Today,"USA TODAY, Jayme Deerwester, USA TODAY",Thinking about moving to Canada after the election? COVID-19 could affect your plans,https://www.usatoday.com/story/travel/advice/2020/11/04/election-2020-moving-to-canada-what-to-know/6158968002/,"The U.S. and Canadian border will likely stay closed past the current closure agreement which expires on Oct. 21.
USA TODAY
Researching residency requirements for other countries and threatening to… [+7403 chars]",2020-11-04T20:10:09Z
immigration,USA Today,"USA TODAY, Joel Shannon, USA TODAY",Who is Miles Taylor? 'Anonymous' author was known for working on Donald Trump's immigration policies.,https://www.usatoday.com/story/news/politics/2020/10/28/miles-taylor-anonymous-author-donald-trump-administration/6062776002/,"Shortly after a New York Times essay called, ""I am Part of the Resistance Inside the Trump Administration"" was posted by an anonymous senior administration official, President Trump responded from th… [+3814 chars]",2020-10-29T00:22:50Z
immigration,USA Today,"USA TODAY, From USA TODAY Network and wire reports, USA TODAY","Hospital wedding, Howard celebrates, 'Home by 10 Order': News from around our 50 states",https://www.usatoday.com/story/news/50-states/2020/11/09/hospital-wedding-howard-celebrates-home-order-news-around-states/114749772/,"Alabama
Montgomery: An organization for teachers is expressing concern that children are being allowed to return to school before completing required COVID-19 quarantine periods, potentially putting… [+47771 chars]",2020-11-09T06:25:59Z
immigration,USA Today,Dave Doyle,UFC Hall of Famer Tito Ortiz wins Huntington Beach city council seat,https://mmajunkie.usatoday.com/2020/11/ufc-hall-of-famer-tito-ortiz-elected-to-huntington-beach-city-council,"“The Huntington Beach Bad Boy” is now a Huntington Beach city councilor-elect.
UFC Hall of Famer Tito Ortiz was elected to his hometown’s city council on Tuesday night.
With three seats open for fo… [+2256 chars]",2020-11-04T14:40:19Z
immigration,USA Today,"USA TODAY, Rick Jervis, USA TODAY",'They are so well taken care of': Trump defends separating migrant children from parents,https://www.usatoday.com/story/news/nation/2020/10/22/biden-slams-trump-promises-citizenship-undocumented-immigrants/3738323001/,"Kristen Welker is a co-anchor of NBC's ""Weekend TODAY"" and NBC News White House correspondent. She will moderate the final presidential debate.
USA TODAY
President Donald Trump said Thursday only i… [+4638 chars]",2020-10-23T04:32:39Z
immigration,USA Today,"USA TODAY, Paul Davidson, USA TODAY","Joe Biden economic plan: What Biden would mean for the economy, your finances and another COVID-19 stimulus package",https://www.usatoday.com/story/money/2020/11/07/next-president-joe-biden-economy-growth-stimulus/6151943002/,"Joe Biden stopped by his hometown of Scranton, Pa. on Tuesday, where he thanked voters before moving on to Philadelphia later in the day. (Nov. 3)
AP Domestic
Although a winner hasn't yet been decl… [+10095 chars]",2020-11-07T05:01:07Z
immigration,USA Today,"USA TODAY, USA TODAY","Trump defends child separation policy, asks Biden 'who built the cages' at final debate",https://www.usatoday.com/videos/news/politics/elections/2020/10/23/president-trump-defends-immigration-policies-bashes-biden-final-debate/3741816001/,,2020-10-23T14:52:30Z
immigration,USA Today,"USA TODAY, USA TODAY","Pres. Trump and Biden debate details, point fingers over immigration policy",https://www.usatoday.com/videos/news/politics/elections/2020/10/23/presidential-debate-trump-biden-argue-immigration-policy/6008061002/,,2020-10-23T18:41:28Z
immigration,USA Today,"USA TODAY, USA TODAY",Hidden Common Ground: Challenging the narrative of a divided America,https://www.usatoday.com/in-depth/news/politics/elections/hiddencommonground/2020/10/20/hidden-common-ground-challenges-divided-america/5878341002/,We all see the headlines. America is hopelessly divided. Protests are erupting in communities across the country. It is more and more difficult for citizens to reach agreement on contentious social i… [+7964 chars],2020-10-20T14:10:09Z
immigration,USA Today,"Arizona Republic, Daniel Gonzalez and Rafael Carranza, Arizona Republic",Donald Trump made a lot of immigration and border promises in 2016. How did he deliver?,https://www.usatoday.com/in-depth/news/politics/elections/2020/10/27/donald-trump-2016-immigration-border-promises-did-he-deliver/6033881002/,"Trump said that when Clinton was secretary of State, she allowed thousands of the most dangerous criminal aliens in the world to go free inside America.""
On Aug. 31, 2016, Donald Trump, then the Rep… [+18196 chars]",2020-10-27T10:35:24Z
immigration,USA Today,"USA TODAY, Fabio Rojas, Opinion contributor","Why activists for police, immigration reform need to focus on policies, not presidents",https://www.usatoday.com/story/opinion/2020/11/06/activists-police-immigration-reform-must-look-beyond-partisanship-column/6171924002/,"Do protests ever enact real change? Yes. But not all movements are created equal. Here's the ingredients of a successful movement.
USA TODAY
Activists should stay focused on what the government doe… [+5230 chars]",2020-11-06T11:00:29Z
immigration,USA Today,"NorthJersey.com, Monsy Alvarado, NorthJersey.com","Her daughter is sick. She's caring for her grandchild. Now this New Jersey woman faces deportation, too.",https://www.usatoday.com/story/news/nation/2020/11/16/new-jersey-woman-fights-deportation-so-she-can-care-granddaughter/6309380002/,"Luz Vanegas' daughter gave birth to her first grandchild and suffered a heart attack during delivery leaving her in a coma. Meanwhile, Vanegas is also facing deportation.
NorthJersey.com
WOODLAND P… [+12328 chars]",2020-11-16T15:02:06Z
immigration,USA Today,"USA TODAY, Danae King, USA TODAY",'No child should be away from their mom': Trump policies make it nearly impossible for refugees to come to US,https://www.usatoday.com/story/news/nation/2020/10/24/trump-immigration-policy-limits-us-taking-nearly-all-refugees/5984059002/,"COLUMBUS, Ohio -- Amina Olow holds her breath as she dials her aunt, the only hope she has of reaching her daughters,15-year-old Nemotallah and 13-year-old Nestexo.
The phone rings and rings before … [+11299 chars]",2020-10-24T10:00:47Z
immigration,USA Today,"Detroit Free Press, Slone Terranella, Detroit Free Press","She found love in a war zone, then bought a house for $5: A WWII bride's story",https://www.usatoday.com/story/news/nation/2020/10/17/world-war-ii-bride-tells-her-story-strength-and-perseverance/3654548001/,"Alice Lawson, 97, in her Lincoln Park, Michigan home on Oct. 13, 2020.
Lawson, originally from Belgium, met her husband John E. Lawson during World War II in Belgium where both were in the medical f… [+10191 chars]",2020-10-17T11:00:30Z
immigration,USA Today,"USA TODAY, Jessica Guynn, USA TODAY","LeBron James, Black activists fight back against stealth voter suppression campaigns on Facebook, Instagram",https://www.usatoday.com/story/tech/2020/10/21/lebron-james-black-activists-voter-suppression-trump-facebook-instagram/3714869001/,"SportsPulse: LeBron James addressed the media following a Lakers' scrimmage and took the time to express his feelings over no justice being brought to Breonna Taylor and her family.
USA TODAY
Four … [+7722 chars]",2020-10-22T00:00:00Z
immigration,USA Today,"USA TODAY, Alan Draper, Opinion contributor",Biden's challenge: Deliver on promises to his voters and don't leave Trump's behind,https://www.usatoday.com/story/opinion/2020/11/07/joe-biden-stay-true-his-goals-reach-out-trump-voters-column/6165150002/,"Lincoln offered solace to his opponents but was steadfast in support of his own agenda. It's a good model as Biden steps up to lead a divided nation.
It feels like deliverance, like relief, like we … [+5638 chars]",2020-11-07T16:39:30Z
immigration,USA Today,"NorthJersey.com, Monsy Alvarado, NorthJersey.com","Some Latinos are voting for Donald Trump, despite his anti-immigrant attacks. This is why.",https://www.usatoday.com/story/news/politics/2020/10/21/2020-election-why-these-latinos-new-jersey-voting-trump/6003106002/,"Marcos Marte likes Trump's record on the economy and thinks some of his immigration policies have been better for the United States.
NorthJersey.com
Para leer en español, haz clic aquí.
WOODLAND P… [+9044 chars]",2020-10-21T12:38:47Z
immigration,USA Today,"NorthJersey.com, Monsy Alvarado, NorthJersey.com","Why these Latinos are voting for Trump, despite his anti-immigrant attacks",https://www.usatoday.com/story/news/politics/elections/2020/10/22/hispanic-voters-for-trump-new-jersey/3734084001/,"Marcos Marte likes Trump's record on the economy and thinks some of his immigration policies have been better for the United States.
NorthJersey.com
Marcos Marte supported Sen. Bernie Sanders in 20… [+9144 chars]",2020-10-22T21:42:49Z
immigration,USA Today,"USA TODAY, John Fritze and Maureen Groppe, USA TODAY","For Biden, unwinding the Trump presidency could be a full-time job fraught with politics",https://www.usatoday.com/story/news/politics/elections/2020/11/10/joe-biden-unwind-donald-trump-policies/6067776002/,"Joe Biden has spent nearly 5 decades in politics, culminating in his candidacy for president in 2020.
USA TODAY
WASHINGTON  Joe Biden won the election, but Donald Trump's presidency will continue t… [+9930 chars]",2020-11-10T11:00:20Z
immigration,USA Today,"USA TODAY, David Oliver, USA TODAY","Immigrants, border families face difficulties amid COVID-19 travel restrictions",https://www.usatoday.com/story/travel/news/2020/11/02/covid-19-travel-restrictions-immigrants-border-families-suffer/5963251002/,"Holidays are usually for gatherings but many get-togethers are complicated or canceled because of COVID-19.
USA TODAY
Travel restrictions have affected Americans and international travelers alike, … [+8394 chars]",2020-11-02T16:11:05Z
immigration,USA Today,"USA TODAY, Richard Wolf, USA TODAY",Supreme Court will rule on Trump administration policy forcing asylum seekers to remain in Mexico,https://www.usatoday.com/story/news/politics/2020/10/19/supreme-court-decide-fate-trump-administration-asylum-policy/5888265002/,"Migrants are told to apply for asylum from Mexico. What its like in Tapachula
USA TODAY
WASHINGTON  The Supreme Court agreed Monday to decide the fate of a Trump administration policy that forces m… [+3286 chars]",2020-10-19T13:41:10Z
immigration,USA Today,"USA TODAY, Joshua Adams, Special to USA TODAY",Supreme Court watchers worry Amy Coney Barrett's 'originalism' could uphold racist policies,https://www.usatoday.com/story/news/investigations/2020/10/30/amy-coney-barrett-critics-originalism-racist-policies/6068929002/,"Amy Coney Barrett's confirmation Monday to replace the late Ruth Bader Ginsburg on the U.S. Supreme Court represents an ideological shift that has civil rights activists worried.
They fear not only … [+13870 chars]",2020-10-30T18:56:29Z
immigration,USA Today,"USA TODAY, Kim Hjelmgaard, USA TODAY",Britain's Boris Johnson refers to Trump as America's 'previous president',https://www.usatoday.com/story/news/world/2020/11/12/boris-johnson-donald-trump-previous-president/6262094002/,"President-elect Joe Biden says 'it's an embarrassment' that President Donald Trump is still refusing to concede the presidential race.
USA TODAY
As President Donald Trump digs his heels in and refu… [+3356 chars]",2020-11-12T14:22:13Z
immigration,USA Today,"USA TODAY, Grace Hauck, USA TODAY",Watchdog report: US 'took deliberate steps' to limit daily processing of asylum seekers along Mexico border,https://www.usatoday.com/story/news/nation/2020/10/31/us-immigration-asylum-seekers-processing-along-mexico-border-limited/6103242002/,"President Trump and former Vice President Biden disagree on the statistics regarding immigration reform.
USA TODAY
A government watchdog report published Friday details how the U.S. ""took deliberat… [+7232 chars]",2020-10-31T21:46:39Z
immigration,USA Today,"USA TODAY, Shefali Luthra, USA TODAY",These 'pro-life' women won't vote for Trump. Here's why.,https://www.usatoday.com/story/news/politics/elections/2020/10/30/some-abortion-foes-redefine-pro-life-no-longer-support-trump/3755235001/,"This story was published in partnership with The 19th, a nonprofit, nonpartisan newsroom reporting on gender, politics and policy.
Four years ago, Jennifer Abel broke a lifelong record when she cast… [+10009 chars]",2020-10-30T11:00:58Z
immigration,USA Today,"USA TODAY, Richard Wolf, USA TODAY",Supreme Court will rule on Trump's plan to exclude undocumented immigrants from House apportionment,https://www.usatoday.com/story/news/politics/2020/10/16/justices-hear-census-dispute-over-counting-undocumented-immigrants/3671433001/,"During his ABC town hall, Joe Biden was asked to clarify his stance on adding more seats to the Supreme Court.
USA TODAY
WASHINGTON  The Supreme Court agreed Friday to decide if the Trump administr… [+3363 chars]",2020-10-16T21:18:47Z
immigration,USA Today,"USA TODAY, Kenneth P. Miller, Opinion contributor",America's political future is a California-Texas duel,https://www.usatoday.com/story/opinion/2020/11/01/how-california-and-texas-u-s-s-great-rivals-policy-column/6060779002/,"Texas and California represent opposite sides of the policy spectrum and their rivalry shows the broader American rivalry between progressive and conservative ideas.
If you want to know the potentia… [+5907 chars]",2020-11-01T10:00:13Z
immigration,USA Today,"USA TODAY, Sean Rossman, USA TODAY","Election 2020 live updates: After a more civil final debate, Trump and Pence head to battleground states, Biden to talk COVID",https://www.usatoday.com/story/news/politics/elections/2020/10/23/election-2020-updates-trump-pence-head-battlegrounds-after-debate/3679810001/,"While discussing health care, President Trump was the first to be muted at the final presidential debate.
USA TODAY
The final presidential debate was less confrontational and included more discussi… [+4064 chars]",2020-10-23T13:40:23Z
immigration,USA Today,"USA TODAY, William Cummings, USA TODAY",Maryland's Republican Gov. Larry Hogan writes in Ronald Reagan rather than vote for Trump,https://www.usatoday.com/story/news/politics/elections/2020/10/16/larry-hogan-reagan-not-trump-gets-republican-governors-2020-vote/3679232001/,Maryland Gov. Larry Hogan is pushing to have more federal funding for coronavirus testing kits and to aid state governments. He says Washington missed opportunities to stop the public health crisis e… [+1861 chars],2020-10-16T17:15:16Z
immigration,USA Today,"USA TODAY, Ledyard King, USA TODAY",Donald Trump made many promises in 2016 and early in his term. Which has he kept and what is he still working on?,https://www.usatoday.com/in-depth/news/politics/elections/2020/10/27/trump-campaign-promises-judges-wall-health-care-did-he-deliver/5927100002/,"Trump: Biden against 'oil, guns and God'
Campaigning in Pittsburgh, Pa., President Donald Trump portrayed Democratic nominee Joe Biden as an opponent of ""oil, guns and God,"" and said the election ""i… [+2559 chars]",2020-10-27T10:32:53Z
immigration,USA Today,"USA TODAY, Rebecca Plevin, USA TODAY",In California: Fires blaze in the OC; wear a mask while cheering the Dodgers,https://www.usatoday.com/story/news/nation/2020/10/27/fires-blaze-southern-california-wear-mask-while-cheering-dodgers/3754868001/,"Some 60,000 residents in Orange County, California, were ordered to evacuate on Oct. 26, as the Silverado Fire grew to more than 72,000 acres.
Accuweather
Also: Trade groups and a high desert town … [+5134 chars]",2020-10-28T00:36:10Z
immigration,USA Today,"USA TODAY, Rick Jervis, USA TODAY","Latinos for Trump, Arizona vote for Biden shows diversity of Hispanics in US",https://www.usatoday.com/story/news/politics/elections/2020/11/04/latinos-trump-hispanic-voters-more-diverse-than-many-realize/6165079002/,"A salsa song about voting for President Donald Trump, first performed by the Cuban band Los 3 de la Habana at a private party in Miami, has traveled widely and now plays at rallies and early polling … [+6790 chars]",2020-11-04T23:18:34Z
immigration,USA Today,"USA TODAY, Reps. Pramila Jayapal and Mark Pocan, Opinion contributors",Don't blame the left for underperformance down-ballot,https://www.usatoday.com/story/opinion/2020/11/11/election-results-dont-blame-left-underperformance-down-ballot-column/6259604002/,"As Donald Trump leaves office, Democrats must continue building a bold, inclusive and forward-looking vision that delivers for the American people and strengthens our electoral success. The answer is… [+3150 chars]",2020-11-12T00:34:59Z
